ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,SimpleEntity,UniProt:P22607-1 FGFR3,P22607
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,SimpleEntity,UniProt:P22607-2 FGFR3,P22607
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P27361 MAPK3,P27361
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P28482 MAPK1,P28482
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:Q8WU20 FRS2,Q8WU20
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P08620 FGF4,P08620
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P05230 FGF1,P05230
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:O76093 FGF18,O76093
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P55075-1 FGF8,P55075
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:Q9GZV9 FGF23,Q9GZV9
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P09038 FGF2,P09038
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:O60258-1 FGF17,O60258
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P31371 FGF9,P31371
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:O43320 FGF16,O43320
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P12034-1 FGF5,P12034
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P22607-1 FGFR3,P22607
Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.,R-HSA-5654565,Input,Complex,UniProt:P22607-2 FGFR3,P22607
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P08620 FGF4,P08620
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P05230 FGF1,P05230
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:O76093 FGF18,O76093
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P55075-1 FGF8,P55075
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:Q9GZV9 FGF23,Q9GZV9
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P09038 FGF2,P09038
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:O60258-1 FGF17,O60258
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P31371 FGF9,P31371
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:O43320 FGF16,O43320
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P12034-1 FGF5,P12034
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P22607-1 FGFR3,P22607
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P22607-2 FGFR3,P22607
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:Q8WU20 FRS2,Q8WU20
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:Q06124 PTPN11,Q06124
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P22681 CBL,P22681
p-CBL:GRB2 binds p-FRS2:activated FGFR3,R-HSA-5654730,Input,Complex,UniProt:P62993-1 GRB2,P62993
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:P05230 FGF1,P05230
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:O76093 FGF18,O76093
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:P55075-1 FGF8,P55075
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:O60258-1 FGF17,O60258
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:P31371 FGF9,P31371
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,Complex,UniProt:P22607-2 FGFR3,P22607
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:P05230 FGF1,P05230
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:O76093 FGF18,O76093
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:Q9NP95 FGF20,Q9NP95
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:P55075-1 FGF8,P55075
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:O60258-1 FGF17,O60258
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:P31371 FGF9,P31371
Autocatalytic phosphorylation of FGFR3b,R-HSA-190385,Input,SimpleEntity,UniProt:P22607-2 FGFR3,P22607
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:P22607-2 FGFR3,P22607
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:P05230 FGF1,P05230
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:O76093 FGF18,O76093
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:P55075-1 FGF8,P55075
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:O60258-1 FGF17,O60258
FGFR3b binds to FGF,R-HSA-190263,Input,DefinedSet,UniProt:P31371 FGF9,P31371
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:P22607-2 FGFR3,P22607
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:P05230 FGF1,P05230
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:O76093 FGF18,O76093
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:P55075-1 FGF8,P55075
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:O60258-1 FGF17,O60258
FGFR3b binds to FGF,R-HSA-190263,Input,EntityWithAccessionedSequence,UniProt:P31371 FGF9,P31371
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:P22607-2 FGFR3,P22607
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:P05230 FGF1,P05230
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:O76093 FGF18,O76093
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:P55075-1 FGF8,P55075
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:O60258-1 FGF17,O60258
FGFR3b binds to FGF,R-HSA-190263,Input,SimpleEntity,UniProt:P31371 FGF9,P31371
GALNT3 transfers GalNAc to FGF23,R-HSA-8851619,Input,SimpleEntity,UniProt:Q14435 GALNT3,Q14435
GALNT3 transfers GalNAc to FGF23,R-HSA-8851619,Input,SimpleEntity,UniProt:Q9GZV9 FGF23,Q9GZV9
GALNT3 transfers GalNAc to FGF23,R-HSA-8851619,Input,EntityWithAccessionedSequence,UniProt:Q14435 GALNT3,Q14435
GALNT3 transfers GalNAc to FGF23,R-HSA-8851619,Input,EntityWithAccessionedSequence,UniProt:Q9GZV9 FGF23,Q9GZV9
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P08620 FGF4,P08620
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P05230 FGF1,P05230
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:O76093 FGF18,O76093
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:Q9NP95 FGF20,Q9NP95
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P55075-1 FGF8,P55075
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:Q9GZV9 FGF23,Q9GZV9
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P09038 FGF2,P09038
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:O60258-1 FGF17,O60258
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P31371 FGF9,P31371
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:O43320 FGF16,O43320
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P12034-1 FGF5,P12034
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,SimpleEntity,UniProt:P22607-1 FGFR3,P22607
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P08620 FGF4,P08620
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P05230 FGF1,P05230
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:O76093 FGF18,O76093
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P55075-1 FGF8,P55075
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:Q9GZV9 FGF23,Q9GZV9
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P09038 FGF2,P09038
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:O60258-1 FGF17,O60258
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P31371 FGF9,P31371
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:O43320 FGF16,O43320
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P12034-1 FGF5,P12034
Autocatalytic phosphorylation of FGFR3c,R-HSA-190388,Input,Complex,UniProt:P22607-1 FGFR3,P22607
GalNAc-T178-FGF23(25-251) translocates from Golgi lumen to extracellular region,R-HSA-8851632,Input,EntityWithAccessionedSequence,UniProt:Q9GZV9 FGF23,Q9GZV9
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P08620 FGF4,P08620
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P05230 FGF1,P05230
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:O76093 FGF18,O76093
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P55075-1 FGF8,P55075
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:Q9GZV9 FGF23,Q9GZV9
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P09038 FGF2,P09038
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:O60258-1 FGF17,O60258
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P31371 FGF9,P31371
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:O43320 FGF16,O43320
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P12034-1 FGF5,P12034
FGFR3c binds to FGF,R-HSA-190261,Input,EntityWithAccessionedSequence,UniProt:P22607-1 FGFR3,P22607
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P08620 FGF4,P08620
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P05230 FGF1,P05230
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:O76093 FGF18,O76093
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P55075-1 FGF8,P55075
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:Q9GZV9 FGF23,Q9GZV9
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P09038 FGF2,P09038
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:O60258-1 FGF17,O60258
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P31371 FGF9,P31371
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:O43320 FGF16,O43320
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P12034-1 FGF5,P12034
FGFR3c binds to FGF,R-HSA-190261,Input,SimpleEntity,UniProt:P22607-1 FGFR3,P22607
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P08620 FGF4,P08620
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P05230 FGF1,P05230
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:O76093 FGF18,O76093
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:Q9NP95 FGF20,Q9NP95
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P55075-1 FGF8,P55075
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:Q9GZV9 FGF23,Q9GZV9
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P09038 FGF2,P09038
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:O60258-1 FGF17,O60258
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P31371 FGF9,P31371
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:O43320 FGF16,O43320
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P12034-1 FGF5,P12034
FGFR3c binds to FGF,R-HSA-190261,Input,DefinedSet,UniProt:P22607-1 FGFR3,P22607
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P22681 CBL,P22681
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P62993-1 GRB2,P62993
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:Q06124 PTPN11,Q06124
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:Q8WU20 FRS2,Q8WU20
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P21802-1 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P08620 FGF4,P08620
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P05230 FGF1,P05230
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:O76093 FGF18,O76093
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:Q9NP95 FGF20,Q9NP95
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P55075-1 FGF8,P55075
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:Q9GZV9 FGF23,Q9GZV9
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P09038 FGF2,P09038
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:O60258-1 FGF17,O60258
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P10767 FGF6,P10767
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P31371 FGF9,P31371
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:O43320 FGF16,O43320
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P12034-1 FGF5,P12034
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P21802-5 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P21802-18 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:Q9HCT0 FGF22,Q9HCT0
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P11487 FGF3,P11487
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P21781 FGF7,P21781
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:O15520 FGF10,O15520
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P21802-3 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P0CG48 UBC,P0CG48
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P0CG47 UBB,P0CG47
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P62987 UBA52,P62987
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,DefinedSet,UniProt:P62979 RPS27A,P62979
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P22681 CBL,P22681
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P62993-1 GRB2,P62993
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:Q06124 PTPN11,Q06124
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:Q8WU20 FRS2,Q8WU20
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P21802-1 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P08620 FGF4,P08620
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P05230 FGF1,P05230
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:O76093 FGF18,O76093
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P55075-1 FGF8,P55075
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:Q9GZV9 FGF23,Q9GZV9
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P09038 FGF2,P09038
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:O60258-1 FGF17,O60258
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P10767 FGF6,P10767
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P31371 FGF9,P31371
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:O43320 FGF16,O43320
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P12034-1 FGF5,P12034
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P21802-5 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P21802-18 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:Q9HCT0 FGF22,Q9HCT0
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P11487 FGF3,P11487
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P21781 FGF7,P21781
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:O15520 FGF10,O15520
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P21802-3 FGFR2,P21802
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P0CG48 UBC,P0CG48
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P0CG47 UBB,P0CG47
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P62987 UBA52,P62987
CBL ubiquitinates FRS2 and FGFR2,R-HSA-5654677,Input,Complex,UniProt:P62979 RPS27A,P62979
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P27361 MAPK3,P27361
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P28482 MAPK1,P28482
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:Q8WU20 FRS2,Q8WU20
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P21802-1 FGFR2,P21802
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P08620 FGF4,P08620
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P05230 FGF1,P05230
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:O76093 FGF18,O76093
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:Q9NP95 FGF20,Q9NP95
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P55075-1 FGF8,P55075
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:Q9GZV9 FGF23,Q9GZV9
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P09038 FGF2,P09038
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:O60258-1 FGF17,O60258
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P10767 FGF6,P10767
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P31371 FGF9,P31371
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:O43320 FGF16,O43320
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P12034-1 FGF5,P12034
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P21802-5 FGFR2,P21802
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P21802-18 FGFR2,P21802
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:Q9HCT0 FGF22,Q9HCT0
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P11487 FGF3,P11487
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P21781 FGF7,P21781
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:O15520 FGF10,O15520
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,SimpleEntity,UniProt:P21802-3 FGFR2,P21802
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P27361 MAPK3,P27361
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P28482 MAPK1,P28482
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:Q8WU20 FRS2,Q8WU20
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P21802-1 FGFR2,P21802
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P08620 FGF4,P08620
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P05230 FGF1,P05230
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:O76093 FGF18,O76093
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:Q9NP95 FGF20,Q9NP95
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:P55075-1 FGF8,P55075
Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2,R-HSA-5654562,Input,Complex,UniProt:Q9GZV9 FGF23,Q9GZV9
