ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:O75056 SDC3,O75056
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:O75487 GPC4,O75487
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P07585 DCN,P07585
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P35052 GPC1,P35052
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P18827 SDC1,P18827
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:O00468 AGRN,O00468
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P78333 GPC5,P78333
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P34741 SDC2,P34741
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P21810 BGN,P21810
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P51654 GPC3,P51654
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:O14594 NCAN,O14594
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:O95196 CSPG5,O95196
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:Q96GW7 BCAN,Q96GW7
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:P13611 VCAN,P13611
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q9H1B5 XYLT2,Q9H1B5
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q86Y38 XYLT1,Q86Y38
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P31431 SDC4,P31431
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q6UVK1 CSPG4,Q6UVK1
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:O75056 SDC3,O75056
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P98160 HSPG2,P98160
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:O75487 GPC4,O75487
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P07585 DCN,P07585
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P35052 GPC1,P35052
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P18827 SDC1,P18827
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:O00468 AGRN,O00468
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P78333 GPC5,P78333
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P34741 SDC2,P34741
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P21810 BGN,P21810
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P51654 GPC3,P51654
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:O14594 NCAN,O14594
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q9Y625 GPC6,Q9Y625
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:O95196 CSPG5,O95196
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q96GW7 BCAN,Q96GW7
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:P13611 VCAN,P13611
XYLTs transfer Xyl to core protein,R-HSA-1878002,Input,SimpleEntity,UniProt:Q8N158 GPC2,Q8N158
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q9P2W7 B3GAT1,Q9P2W7
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O94766 B3GAT3,O94766
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q9NPZ5 B3GAT2,Q9NPZ5
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O95196 CSPG5,O95196
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O75487 GPC4,O75487
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q6UVK1 CSPG4,Q6UVK1
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P18827 SDC1,P18827
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O14594 NCAN,O14594
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P78333 GPC5,P78333
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P21810 BGN,P21810
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P34741 SDC2,P34741
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P51654 GPC3,P51654
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q9Y625 GPC6,Q9Y625
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q96GW7 BCAN,Q96GW7
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P35052 GPC1,P35052
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O75056 SDC3,O75056
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P13611 VCAN,P13611
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:O00468 AGRN,O00468
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:Q8N158 GPC2,Q8N158
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P31431 SDC4,P31431
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P98160 HSPG2,P98160
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,SimpleEntity,UniProt:P07585 DCN,P07585
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q9P2W7 B3GAT1,Q9P2W7
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O94766 B3GAT3,O94766
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q9NPZ5 B3GAT2,Q9NPZ5
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O95196 CSPG5,O95196
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O75487 GPC4,O75487
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q6UVK1 CSPG4,Q6UVK1
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P18827 SDC1,P18827
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O14594 NCAN,O14594
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P78333 GPC5,P78333
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P21810 BGN,P21810
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P34741 SDC2,P34741
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P51654 GPC3,P51654
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q96GW7 BCAN,Q96GW7
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P35052 GPC1,P35052
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O75056 SDC3,O75056
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P13611 VCAN,P13611
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:O00468 AGRN,O00468
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P31431 SDC4,P31431
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
B3GAT dimers transfer GlcA to tetrasaccharide linker,R-HSA-1889955,Input,DefinedSet,UniProt:P07585 DCN,P07585
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:Q8IZT8 HS3ST5,Q8IZT8
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:O14792 HS3ST1,O14792
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:Q9Y625 GPC6,Q9Y625
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:O00468 AGRN,O00468
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P18827 SDC1,P18827
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P51654 GPC3,P51654
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P34741 SDC2,P34741
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:O75487 GPC4,O75487
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P35052 GPC1,P35052
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:O75056 SDC3,O75056
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P31431 SDC4,P31431
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:Q8N158 GPC2,Q8N158
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P78333 GPC5,P78333
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,SimpleEntity,UniProt:P98160 HSPG2,P98160
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:Q8IZT8 HS3ST5,Q8IZT8
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:O14792 HS3ST1,O14792
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:O00468 AGRN,O00468
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P18827 SDC1,P18827
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P51654 GPC3,P51654
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P34741 SDC2,P34741
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:O75487 GPC4,O75487
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P35052 GPC1,P35052
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:O75056 SDC3,O75056
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P31431 SDC4,P31431
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P78333 GPC5,P78333
HS3ST1 sulfates GlcN at C3 in heparan sulfate,R-HSA-2076383,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:Q7LGA3 HS2ST1,Q7LGA3
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P51654 GPC3,P51654
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:O75056 SDC3,O75056
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P78333 GPC5,P78333
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P34741 SDC2,P34741
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P31431 SDC4,P31431
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P98160 HSPG2,P98160
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:O00468 AGRN,O00468
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P35052 GPC1,P35052
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:P18827 SDC1,P18827
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:Q9Y625 GPC6,Q9Y625
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:Q8N158 GPC2,Q8N158
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,SimpleEntity,UniProt:O75487 GPC4,O75487
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:Q7LGA3 HS2ST1,Q7LGA3
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P51654 GPC3,P51654
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:O75056 SDC3,O75056
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P78333 GPC5,P78333
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P34741 SDC2,P34741
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P31431 SDC4,P31431
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:O00468 AGRN,O00468
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P35052 GPC1,P35052
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:P18827 SDC1,P18827
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
HS2ST1 sulfates IdoA at C2 in heparan sulfate,R-HSA-2076508,Input,DefinedSet,UniProt:O75487 GPC4,O75487
SLC35D2 exchanges UDP-sugars for UMP,R-HSA-744231,Input,DefinedSet,UniProt:Q76EJ3 SLC35D2,Q76EJ3
SLC35D2 exchanges UDP-sugars for UMP,R-HSA-744231,Input,SimpleEntity,UniProt:Q76EJ3 SLC35D2,Q76EJ3
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:O94923 GLCE,O94923
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:O75056 SDC3,O75056
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P31431 SDC4,P31431
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P35052 GPC1,P35052
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P51654 GPC3,P51654
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P78333 GPC5,P78333
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P34741 SDC2,P34741
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:O00468 AGRN,O00468
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:P18827 SDC1,P18827
GLCE epimerises more GlcA to IdoA as sulfate content rises,R-HSA-2076371,Input,DefinedSet,UniProt:O75487 GPC4,O75487
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:O95803 NDST3,O95803
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:Q9H3R1 NDST4,Q9H3R1
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P52848 NDST1,P52848
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P52849 NDST2,P52849
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P35052 GPC1,P35052
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:O00468 AGRN,O00468
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:Q8N158 GPC2,Q8N158
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P78333 GPC5,P78333
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P98160 HSPG2,P98160
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:O75056 SDC3,O75056
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P51654 GPC3,P51654
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:O75487 GPC4,O75487
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:Q9Y625 GPC6,Q9Y625
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P31431 SDC4,P31431
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P18827 SDC1,P18827
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,SimpleEntity,UniProt:P34741 SDC2,P34741
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:O95803 NDST3,O95803
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:Q9H3R1 NDST4,Q9H3R1
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P52848 NDST1,P52848
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P52849 NDST2,P52849
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P35052 GPC1,P35052
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:O00468 AGRN,O00468
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P78333 GPC5,P78333
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:O75056 SDC3,O75056
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P51654 GPC3,P51654
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:O75487 GPC4,O75487
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P31431 SDC4,P31431
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P18827 SDC1,P18827
NDST1-4 can sulfate a glucosamine residue in heparan to form heparan sulfate (HS),R-HSA-2022860,Input,DefinedSet,UniProt:P34741 SDC2,P34741
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:O00468 AGRN,O00468
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P31431 SDC4,P31431
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:O75056 SDC3,O75056
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P78333 GPC5,P78333
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:O75487 GPC4,O75487
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P51654 GPC3,P51654
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P18827 SDC1,P18827
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P35052 GPC1,P35052
Some HSPGs are secreted to the plasma membrane,R-HSA-2024108,Input,DefinedSet,UniProt:P34741 SDC2,P34741
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:Q93063 EXT2,Q93063
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:Q16394 EXT1,Q16394
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P98160 HSPG2,P98160
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:O75056 SDC3,O75056
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P51654 GPC3,P51654
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:O75487 GPC4,O75487
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P78333 GPC5,P78333
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P35052 GPC1,P35052
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:Q9Y625 GPC6,Q9Y625
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P31431 SDC4,P31431
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:Q8N158 GPC2,Q8N158
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:O00468 AGRN,O00468
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P18827 SDC1,P18827
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,DefinedSet,UniProt:P34741 SDC2,P34741
EXT1:EXT2 transfers GlcNAc to heparan,R-HSA-2022856,Input,SimpleEntity,UniProt:Q93063 EXT2,Q93063
